Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"56196","1","2019-07-23 03:11:39","1","624","<keras><evaluation><gan><inception>","0",""
"56197","1","2019-07-23 03:24:59","1","32","<machine-learning><dataset><data><data-cleaning><feature-scaling>","0","1"
"56198","1","2019-07-23 03:33:24","1","18","<machine-learning><python><nlp><nltk><topic-model>","0","1"
"56202","1","2019-07-23 03:50:45","0","34","<python><neural-network><deep-learning><cnn><pytorch>","1",""
"56204","1","2019-07-23 05:18:59","2","39","<nlp>","2",""
"56209","1","2019-07-23 06:08:56","1","172","<machine-learning><statistics><data-cleaning><data-wrangling>","3",""
"56210","1","2019-07-23 06:11:18","1","294","<neural-network><deep-learning><reinforcement-learning>","1",""
"56215","1","2019-07-23 07:09:00","2","764","<neural-network><deep-learning>","2",""
"56217","1","2019-07-23 07:41:44","0","27","<deep-learning><time-series><hyperparameter-tuning>","1",""
"56220","1","2019-07-23 08:17:29","1","105","<machine-learning><neural-network><cost-function>","0","1"
"56221","1","2019-07-23 08:23:05","1","10","<cnn><autoencoder>","0",""
"56226","1","2019-07-23 10:08:15","1","105","<machine-learning><deep-learning><classification><nlp>","1",""
"56227","1","2019-07-23 10:16:56","0","96","<neural-network><keras><regression>","1",""
"56230","1","2019-07-23 11:02:46","1","31","<predictive-modeling><random-forest>","0",""
"56234","1","2019-07-23 11:51:40","0","95","<clustering><unsupervised-learning>","2",""
"56238","1","2019-07-23 12:47:48","0","391","<python><pandas>","1",""
"56240","1","2019-07-23 13:04:28","4","67","<cnn><image-classification><supervised-learning><image-recognition>","1","2"
"56246","1","2019-07-23 13:24:05","1","158","<machine-learning><regression><svm><svr>","0","1"
"56248","1","2019-07-23 13:59:36","0","220","<neural-network><scikit-learn><accuracy><overfitting>","1",""
"56250","1","2019-07-23 14:29:08","3","1987","<scikit-learn><decision-trees><class-imbalance>","1","0"
"56252","1","2019-07-23 14:45:23","1","85","<machine-learning><cnn><convolution>","1",""
"56256","1","2019-07-23 15:56:37","0","22","<deep-learning><predictive-modeling><feature-selection><prediction>","1",""
"56262","1","2019-07-23 18:37:26","1","133","<deep-learning><batch-normalization>","1",""
"56263","1","2019-07-23 18:41:44","-1","431","<machine-learning><scikit-learn>","2",""
"56264","1","2019-07-23 19:01:22","1","194","<machine-learning><python><keras><tensorflow>","2",""
"56267","1","2019-07-23 19:23:59","1","104","<deep-learning><cnn><image-classification><unsupervised-learning>","2",""
"56270","1","2019-07-23 19:44:32","1","22","<machine-learning><cross-validation>","0","1"
"56273","1","2019-07-23 19:57:03","4","31","<convnet><convolution>","2","1"
"56275","1","2019-07-23 20:17:40","1","17","<machine-learning><neural-network><numpy><recurrent-neural-net>","0",""
"56276","1","2019-07-23 22:18:28","1","24","<machine-learning><classification><predictive-modeling><logistic-regression><machine-learning-model>","0",""
"56277","1","2019-07-23 22:51:30","1","96","<machine-learning><svm>","2","2"
"56278","1","2019-07-23 23:04:16","1","133","<dataset><statistics><graphs><descriptive-statistics><math>","2",""
"56285","1","2019-07-24 04:51:35","2","293","<machine-learning><xgboost><boosting>","2",""
"56289","1","2019-07-24 06:50:57","0","45","<machine-learning><classification><regression><machine-learning-model>","2",""
"56296","1","2019-07-24 09:25:06","0","52","<anomaly-detection>","1","1"
"56299","1","2019-07-24 10:16:54","2","203","<machine-learning><cross-validation><prediction>","1","3"
"56303","1","2019-07-24 12:27:32","1","72","<reinforcement-learning><openai-gym>","1",""
"56304","1","2019-07-24 12:42:32","1","26","<reinforcement-learning><openai-gym>","1",""
"56307","1","2019-07-24 13:09:38","1","190","<deep-learning><keras><word-embeddings><embeddings>","1",""
"56308","1","2019-07-24 13:10:53","2","295","<reinforcement-learning>","1",""
"56315","1","2019-07-24 14:33:09","0","20","<neural-network>","1",""
"56318","1","2019-07-24 14:56:02","2","46","<machine-learning>","2",""
"56321","1","2019-07-24 15:57:29","4","363","<regression><xgboost><cross-validation><overfitting><metric>","1","2"
"56323","1","2019-07-24 16:37:21","1","21","<deep-learning>","0",""
"56324","1","2019-07-24 16:55:44","2","59","<r><data-cleaning>","1",""
"56325","1","2019-07-24 18:11:35","0","311","<machine-learning><scikit-learn><pandas>","1",""
"56327","1","2019-07-24 18:24:49","0","25","<machine-learning><python><time-series><statistics><forecasting>","0",""
"56328","1","2019-07-24 18:56:02","3","69","<machine-learning><python><scikit-learn><distance><k-nn>","1","2"
"56329","1","2019-07-24 19:00:39","1","58","<python><matplotlib>","1",""
"56331","1","2019-07-24 19:33:23","1","1717","<dataset><regression><prediction><dummy-variables>","2",""
"56332","1","2019-07-24 19:35:24","2","43","<powerbi>","0",""
"56336","1","2019-07-24 21:01:05","1","296","<machine-learning><xgboost>","0","1"
"56338","1","2019-07-24 21:27:39","1","28","<classification><r><clustering><logistic-regression>","1","1"
"56345","1","2019-07-24 23:58:54","1","36","<machine-learning><python><linear-regression><multiclass-classification>","0",""
"56349","1","2019-07-25 00:46:27","1","13","<ab-test>","0",""
"56352","1","2019-07-25 05:12:20","0","25","<feature-selection><xgboost><correlation>","0",""
"56353","1","2019-07-25 06:27:02","5","78","<python><software-development>","1","1"
"56354","1","2019-07-25 06:41:56","1","52","<computer-vision><unsupervised-learning><pytorch>","0",""
"56356","1","2019-07-25 08:30:19","0","148","<machine-learning><python><pandas><lstm>","1",""
"56358","1","2019-07-25 09:24:23","4","84","<r><statistics><correlation><glm><interpretation>","2",""
"56360","1","2019-07-25 09:44:34","0","21","<python><clustering><graphs>","0",""
"56362","1","2019-07-25 09:47:23","0","73","<neural-network><lstm>","0",""
"56364","1","2019-07-25 10:19:48","4","649","<python><pandas><csv>","1","1"
"56365","1","2019-07-25 10:46:19","2","2894","<classification><xgboost><prediction><supervised-learning>","1",""
"56366","1","2019-07-25 10:54:08","0","211","<neural-network><dataset>","1",""
"56369","1","2019-07-25 10:59:34","3","72","<svm><kernel><ridge-regression>","1",""
"56373","1","2019-07-25 12:35:56","1","30","<classification><scikit-learn><multiclass-classification>","1","1"
"56376","1","2019-07-25 13:50:50","6","41","<neural-network><deep-learning><computer-vision><convolution>","1",""
"56377","1","2019-07-25 13:52:10","4","329","<cnn><feature-extraction><image-recognition><gan><image-preprocessing>","1","1"
"56379","1","2019-07-25 14:12:03","0","171","<machine-learning><feature-engineering><data-wrangling>","3",""
"56382","1","2019-07-25 15:00:20","0","36","<machine-learning><python><pandas><natural-language-process><dataframe>","0",""
"56383","1","2019-07-25 15:04:42","4","334","<machine-learning><data-science-model><overfitting>","1","2"
"56386","1","2019-07-25 15:48:07","2","108","<machine-learning><python><scikit-learn><svm><matplotlib>","0",""
"56390","1","2019-07-25 16:11:19","2","45","<visualization>","1",""
"56404","1","2019-07-25 21:02:02","2","95","<faster-rcnn><alex-net>","1",""
"56405","1","2019-07-25 21:13:31","9","411","<machine-learning><optimization><gradient-descent><mini-batch-gradient-descent>","3","2"
"56406","1","2019-07-25 21:32:27","1","18","<nlp><search-engine>","1",""
"56407","1","2019-07-25 21:57:55","2","540","<keras><kernel>","1",""
"56409","1","2019-07-25 23:04:38","2","21","<python><google><cloud>","0",""
"56412","1","2019-07-26 02:05:45","0","180","<python><cnn><mnist><weighted-data>","0",""
"56420","1","2019-07-26 07:18:47","2","88","<machine-learning><statistics><data-cleaning><data-wrangling>","0",""
"56426","1","2019-07-26 09:41:37","2","48","<data><feature-engineering><feature-scaling>","2",""
"56427","1","2019-07-26 10:31:23","2","220","<python><pandas><visualization><matplotlib><plotting>","2",""
"56429","1","2019-07-26 10:56:26","1","291","<machine-learning><boosting><lightgbm>","0",""
"56430","1","2019-07-26 11:03:10","0","37","<deep-learning><optimization><backpropagation><object-detection><openai-gym>","0",""
"56432","1","2019-07-26 11:44:54","1","131","<neural-network><deep-learning><cnn><object-detection><yolo>","1",""
"56437","1","2019-07-26 12:36:28","0","16","<regression><statistics><logistic-regression>","0",""
"56444","1","2019-07-26 13:39:41","1","886","<machine-learning><softmax>","2","1"
"56447","1","2019-07-26 14:01:14","2","445","<neural-network><regression><loss-function><class-imbalance>","1","1"
"56448","1","2019-07-26 14:22:08","1","30","<neural-network><backpropagation><cost-function>","1",""
"56450","1","2019-07-26 15:43:56","0","196","<representation>","0",""
"56453","1","2019-07-26 16:09:02","0","25","<clustering><correlation>","0",""
"56454","1","2019-07-26 16:17:24","0","65","<xgboost>","2",""
"56455","1","2019-07-26 16:23:14","0","35","<neural-network><deep-learning>","0",""
"56457","1","2019-07-26 16:49:57","0","30","<autoencoder><pca>","1",""
"56460","1","2019-07-26 17:36:12","0","147","<keras><time-series><lstm><rnn><training>","0",""
"56464","1","2019-07-26 21:35:36","0","157","<machine-learning><time-series><feature-engineering><feature-extraction><forecasting>","0",""
"56465","1","2019-07-26 21:52:17","1","18","<machine-learning><deep-learning><deep-network>","0",""
"56466","1","2019-07-26 21:59:05","0","61","<machine-learning><dataset><machine-learning-model>","4",""
"56469","1","2019-07-27 00:27:57","0","4","<python><deep-learning><tensorflow><object-detection>","0",""
"56473","1","2019-07-27 03:30:27","0","198","<scikit-learn><random-forest><confusion-matrix>","1",""
"56474","1","2019-07-27 04:18:24","1","134","<python><classification><scikit-learn><svm>","0",""
"56476","1","2019-07-27 07:39:18","5","1959","<machine-learning><deep-learning><natural-language-process>","3","5"
"56477","1","2019-07-27 08:35:24","4","722","<neural-network><keras><time-series><lstm><recurrent-neural-net>","2","1"
"56479","1","2019-07-27 10:01:08","1","28","<python><keras><machine-learning-model><data-science-model>","1",""
"56480","1","2019-07-27 10:04:17","0","20","<machine-learning><feature-selection>","0",""
"56481","1","2019-07-27 10:07:05","2","16","<reinforcement-learning>","0","1"
"56483","1","2019-07-27 13:46:03","2","139","<machine-learning>","1",""
"56491","1","2019-07-27 16:27:01","0","13","<databases>","0",""
"56492","1","2019-07-27 17:12:59","3","242","<time-series><pandas>","2",""
"56493","1","2019-07-27 17:25:56","0","49","<machine-learning><classification><scikit-learn><random-forest><svm>","2",""
"56494","1","2019-07-27 19:21:46","1","34","<machine-learning><neural-network><classification>","1",""
"56495","1","2019-07-27 19:30:43","1","21","<named-entity-recognition>","1",""
"56498","1","2019-07-27 20:32:56","0","24","<deep-learning><dataset><training><image>","0",""
"56499","1","2019-07-27 22:03:51","0","12","<normalization><ranking>","0",""
"56501","1","2019-07-27 23:35:00","2","35","<clustering><k-means>","1",""
"56503","1","2019-07-28 01:27:43","0","64","<machine-learning><python><neural-network><data-mining><cnn>","3",""
"56504","1","2019-07-28 01:30:24","0","65","<machine-learning>","1",""
"56510","1","2019-07-28 08:53:50","0","24","<machine-learning><machine-learning-model><data-science-model><overfitting>","0",""
"56511","1","2019-07-28 09:38:44","0","20","<time-series><data-analysis><finance>","0",""
"56513","1","2019-07-28 09:55:22","1","202","<python><autoencoder><pca><pytorch><dimensionality-reduction>","2","1"
"56514","1","2019-07-28 11:04:17","1","34","<machine-learning><machine-learning-model><terminology><definitions>","2",""
"56517","1","2019-07-28 12:08:28","1","281","<tensorflow>","0",""
"56518","1","2019-07-28 12:25:33","0","812","<python><deep-learning><computer-vision><faster-rcnn>","1",""
"56519","1","2019-07-28 12:36:13","1","292","<python><scikit-learn><predictive-modeling>","0",""
"56526","1","2019-07-28 21:57:49","1","107","<deep-learning><keras><tensorflow><convolution>","0",""
"56527","1","2019-07-28 22:40:05","1","24","<ranking>","0",""
"56530","1","2019-07-29 03:08:30","0","300","<time-series><hyperparameter-tuning><lightgbm>","1",""
"56531","1","2019-07-29 03:51:11","0","40","<time-series><predictive-modeling><lstm><rnn>","0",""
"56532","1","2019-07-29 04:34:45","1","13","<social-network-analysis><reference-request>","0",""
"56533","1","2019-07-29 05:53:29","0","22","<machine-learning><svm><loss-function><perceptron>","0",""
"56534","1","2019-07-29 06:04:21","0","40","<nlp><natural-language-process><nltk>","1",""
"56537","1","2019-07-29 07:26:20","1","353","<deep-learning><generative-models>","1",""
"56538","1","2019-07-29 07:45:17","0","14","<machine-learning><dimensionality-reduction><grid-search><feature-reduction>","0",""
"56546","1","2019-07-29 08:33:32","0","23","<deep-learning><generative-models>","0",""
"56549","1","2019-07-29 09:11:55","1","26","<machine-learning><python><classification><algorithms>","1",""
"56551","1","2019-07-29 09:18:06","1","94","<scikit-learn><regression><feature-selection><cross-validation>","1",""
"56552","1","2019-07-29 09:18:46","3","86","<machine-learning><model-selection><hyperparameter-tuning>","0",""
"56553","1","2019-07-29 09:24:56","0","58","<deep-learning><reinforcement-learning><q-learning><dqn>","1",""
"56555","1","2019-07-29 09:39:48","0","29","<scikit-learn><regression><random-forest><categorical-data><data-science-model>","0",""
"56556","1","2019-07-29 09:55:10","0","92","<machine-learning><python><keras><natural-language-process>","0",""
"56559","1","2019-07-29 11:26:10","0","17","<powerbi>","0",""
"56560","1","2019-07-29 11:41:38","3","32","<neural-network><cnn><convnet><backpropagation>","0",""
"56561","1","2019-07-29 12:21:59","2","34","<orange>","0",""
"56562","1","2019-07-29 12:30:32","1","95","<python><lstm><pytorch>","0",""
"56563","1","2019-07-29 13:02:31","0","141","<time-series><lstm><rnn><attention-mechanism>","0",""
"56565","1","2019-07-29 13:35:35","3","362","<clustering>","2",""
"56567","1","2019-07-29 13:39:56","0","59","<nlp><bert>","0",""
"56568","1","2019-07-29 13:47:11","1","46","<machine-learning><deep-learning><statistics>","1",""
"56570","1","2019-07-29 14:36:34","0","59","<pandas><visualization><seaborn>","1","1"
"56571","1","2019-07-29 14:52:31","1","42","<neural-network><classification><image-classification><computer-vision>","1",""
"56572","1","2019-07-29 14:56:12","0","33","<machine-learning><predictive-modeling><algorithms><prediction><model-selection>","0",""
"56577","1","2019-07-29 15:28:21","0","61","<machine-learning><ensemble-modeling><hyperparameter><meta-learning>","1",""
"56579","1","2019-07-29 16:31:37","0","10","<machine-learning><predictive-modeling><prediction><preprocessing>","0",""
